filename,specimen_id,fold,split
Larva_Spodoptera_D__00064IMG_00064_BURST20191001101549.jpg,00064,fold_6,train
Larva_Spodoptera_D__00064IMG_00064_BURST20191001102055.jpg,00064,fold_6,train
Larva_Spodoptera_D__00064IMG_00064_BURST20191001102238.jpg,00064,fold_6,train
Larva_Spodoptera_D__00064IMG_00064_BURST20191001102457.jpg,00064,fold_6,train
Larva_Spodoptera_D__00064IMG_00064_BURST20191001102630.jpg,00064,fold_6,train
Larva_Spodoptera_D__00064IMG_00064_BURST20191001102824.jpg,00064,fold_6,train
Larva_Spodoptera_D__00066IMG_00066_BURST20191001101323.jpg,00066,fold_6,train
Larva_Spodoptera_D__00066IMG_00066_BURST20191001101549.jpg,00066,fold_6,train
Larva_Spodoptera_D__00066IMG_00066_BURST20191001102055.jpg,00066,fold_6,train
Larva_Spodoptera_D__00066IMG_00066_BURST20191001102238.jpg,00066,fold_6,train
Larva_Spodoptera_D__00066IMG_00066_BURST20191001102457.jpg,00066,fold_6,train
Larva_Spodoptera_D__00066IMG_00066_BURST20191001102630.jpg,00066,fold_6,train
Larva_Spodoptera_D__00066IMG_00066_BURST20191001102824.jpg,00066,fold_6,train
Larva_Spodoptera_D__00067IMG_00067_BURST20191001101323.jpg,00067,fold_6,train
Larva_Spodoptera_D__00067IMG_00067_BURST20191001101549.jpg,00067,fold_6,train
Larva_Spodoptera_D__00067IMG_00067_BURST20191001102055.jpg,00067,fold_6,train
Larva_Spodoptera_D__00067IMG_00067_BURST20191001102238.jpg,00067,fold_6,train
Larva_Spodoptera_D__00067IMG_00067_BURST20191001102457.jpg,00067,fold_6,train
Larva_Spodoptera_D__00067IMG_00067_BURST20191001102630.jpg,00067,fold_6,train
Larva_Spodoptera_D__00067IMG_00067_BURST20191001102824.jpg,00067,fold_6,train
Larva_Spodoptera_D__00069IMG_00069_BURST20191001100859.jpg,00069,fold_6,train
Larva_Spodoptera_D__00069IMG_00069_BURST20191001101323.jpg,00069,fold_6,train
Larva_Spodoptera_D__00069IMG_00069_BURST20191001101549.jpg,00069,fold_6,train
Larva_Spodoptera_D__00069IMG_00069_BURST20191001102055.jpg,00069,fold_6,train
Larva_Spodoptera_D__00069IMG_00069_BURST20191001102238.jpg,00069,fold_6,train
Larva_Spodoptera_D__00069IMG_00069_BURST20191001102457.jpg,00069,fold_6,train
Larva_Spodoptera_D__00069IMG_00069_BURST20191001102630.jpg,00069,fold_6,train
Larva_Spodoptera_D__00069IMG_00069_BURST20191001102824.jpg,00069,fold_6,train
Larva_Spodoptera_D__00070IMG_00070_BURST20191001101323.jpg,00070,fold_6,train
Larva_Spodoptera_D__00070IMG_00070_BURST20191001101549.jpg,00070,fold_6,train
Larva_Spodoptera_D__00070IMG_00070_BURST20191001102055.jpg,00070,fold_6,train
Larva_Spodoptera_D__00070IMG_00070_BURST20191001102238.jpg,00070,fold_6,train
Larva_Spodoptera_D__00070IMG_00070_BURST20191001102457.jpg,00070,fold_6,train
Larva_Spodoptera_D__00070IMG_00070_BURST20191001102630.jpg,00070,fold_6,train
Larva_Spodoptera_D__00070IMG_00070_BURST20191001102824.jpg,00070,fold_6,train
Larva_Spodoptera_D__00071IMG_00071_BURST20191001100859.jpg,00071,fold_6,train
Larva_Spodoptera_D__00071IMG_00071_BURST20191001101149.jpg,00071,fold_6,train
Larva_Spodoptera_D__00071IMG_00071_BURST20191001101323.jpg,00071,fold_6,train
Larva_Spodoptera_D__00071IMG_00071_BURST20191001101549.jpg,00071,fold_6,train
Larva_Spodoptera_D__00071IMG_00071_BURST20191001102055.jpg,00071,fold_6,train
Larva_Spodoptera_D__00071IMG_00071_BURST20191001102238.jpg,00071,fold_6,train
Larva_Spodoptera_D__00071IMG_00071_BURST20191001102457.jpg,00071,fold_6,train
Larva_Spodoptera_D__00071IMG_00071_BURST20191001102630.jpg,00071,fold_6,train
Larva_Spodoptera_D__00071IMG_00071_BURST20191001102824.jpg,00071,fold_6,train
Larva_Spodoptera_D__00072IMG_00072_BURST20191001101149.jpg,00072,fold_6,train
Larva_Spodoptera_D__00072IMG_00072_BURST20191001101323.jpg,00072,fold_6,train
Larva_Spodoptera_D__00072IMG_00072_BURST20191001101549.jpg,00072,fold_6,train
Larva_Spodoptera_D__00072IMG_00072_BURST20191001102055.jpg,00072,fold_6,train
Larva_Spodoptera_D__00072IMG_00072_BURST20191001102238.jpg,00072,fold_6,train
Larva_Spodoptera_D__00072IMG_00072_BURST20191001102457.jpg,00072,fold_6,train
Larva_Spodoptera_D__00072IMG_00072_BURST20191001102630.jpg,00072,fold_6,train
Larva_Spodoptera_D__00072IMG_00072_BURST20191001102824.jpg,00072,fold_6,train
Larva_Spodoptera_D__00073IMG_00073_BURST20191001101149.jpg,00073,fold_6,train
Larva_Spodoptera_D__00073IMG_00073_BURST20191001101323.jpg,00073,fold_6,train
Larva_Spodoptera_D__00073IMG_00073_BURST20191001101549.jpg,00073,fold_6,train
Larva_Spodoptera_D__00073IMG_00073_BURST20191001102055.jpg,00073,fold_6,train
Larva_Spodoptera_D__00073IMG_00073_BURST20191001102238.jpg,00073,fold_6,train
Larva_Spodoptera_D__00073IMG_00073_BURST20191001102457.jpg,00073,fold_6,train
Larva_Spodoptera_D__00073IMG_00073_BURST20191001102630.jpg,00073,fold_6,train
Larva_Spodoptera_D__00073IMG_00073_BURST20191001102824.jpg,00073,fold_6,train
Larva_Spodoptera_D__00074IMG_00074_BURST20191001101149.jpg,00074,fold_6,train
Larva_Spodoptera_D__00074IMG_00074_BURST20191001101323.jpg,00074,fold_6,train
Larva_Spodoptera_D__00074IMG_00074_BURST20191001101549.jpg,00074,fold_6,train
Larva_Spodoptera_D__00074IMG_00074_BURST20191001102055.jpg,00074,fold_6,train
Larva_Spodoptera_D__00074IMG_00074_BURST20191001102238.jpg,00074,fold_6,train
Larva_Spodoptera_D__00074IMG_00074_BURST20191001102457.jpg,00074,fold_6,train
Larva_Spodoptera_D__00074IMG_00074_BURST20191001102630.jpg,00074,fold_6,train
Larva_Spodoptera_D__00074IMG_00074_BURST20191001102824.jpg,00074,fold_6,train
Larva_Spodoptera_D__00075IMG_00075_BURST20191001101149.jpg,00075,fold_6,train
Larva_Spodoptera_D__00075IMG_00075_BURST20191001101323.jpg,00075,fold_6,train
Larva_Spodoptera_D__00075IMG_00075_BURST20191001101549.jpg,00075,fold_6,train
Larva_Spodoptera_D__00075IMG_00075_BURST20191001102055.jpg,00075,fold_6,train
Larva_Spodoptera_D__00075IMG_00075_BURST20191001102238.jpg,00075,fold_6,train
Larva_Spodoptera_D__00075IMG_00075_BURST20191001102457.jpg,00075,fold_6,train
Larva_Spodoptera_D__00075IMG_00075_BURST20191001102630.jpg,00075,fold_6,train
Larva_Spodoptera_D__00075IMG_00075_BURST20191001102824.jpg,00075,fold_6,train
Larva_Spodoptera_D__00076IMG_00076_BURST20191001101323.jpg,00076,fold_6,train
Larva_Spodoptera_D__00076IMG_00076_BURST20191001101549.jpg,00076,fold_6,train
Larva_Spodoptera_D__00076IMG_00076_BURST20191001102055.jpg,00076,fold_6,train
Larva_Spodoptera_D__00076IMG_00076_BURST20191001102238.jpg,00076,fold_6,train
Larva_Spodoptera_D__00076IMG_00076_BURST20191001102457.jpg,00076,fold_6,train
Larva_Spodoptera_D__00076IMG_00076_BURST20191001102630.jpg,00076,fold_6,train
Larva_Spodoptera_D__00076IMG_00076_BURST20191001102824.jpg,00076,fold_6,train
Larva_Spodoptera_D__00077IMG_00077_BURST20191001100859.jpg,00077,fold_6,train
Larva_Spodoptera_D__00077IMG_00077_BURST20191001101323.jpg,00077,fold_6,train
Larva_Spodoptera_D__00077IMG_00077_BURST20191001101549.jpg,00077,fold_6,train
Larva_Spodoptera_D__00077IMG_00077_BURST20191001102055.jpg,00077,fold_6,train
Larva_Spodoptera_D__00077IMG_00077_BURST20191001102238.jpg,00077,fold_6,train
Larva_Spodoptera_D__00077IMG_00077_BURST20191001102457.jpg,00077,fold_6,train
Larva_Spodoptera_D__00077IMG_00077_BURST20191001102630.jpg,00077,fold_6,train
Larva_Spodoptera_D__00077IMG_00077_BURST20191001102824.jpg,00077,fold_6,train
Larva_Spodoptera_D__00078IMG_00078_BURST20191001101149.jpg,00078,fold_6,train
Larva_Spodoptera_D__00078IMG_00078_BURST20191001101323.jpg,00078,fold_6,train
Larva_Spodoptera_D__00078IMG_00078_BURST20191001101549.jpg,00078,fold_6,train
Larva_Spodoptera_D__00078IMG_00078_BURST20191001102055.jpg,00078,fold_6,train
Larva_Spodoptera_D__00078IMG_00078_BURST20191001102238.jpg,00078,fold_6,train
Larva_Spodoptera_D__00078IMG_00078_BURST20191001102457.jpg,00078,fold_6,train
Larva_Spodoptera_D__00078IMG_00078_BURST20191001102630.jpg,00078,fold_6,train
Larva_Spodoptera_D__00078IMG_00078_BURST20191001102824.jpg,00078,fold_6,train
Larva_Spodoptera_D__00079IMG_00079_BURST20191001101323.jpg,00079,fold_6,train
Larva_Spodoptera_D__00079IMG_00079_BURST20191001101549.jpg,00079,fold_6,train
Larva_Spodoptera_D__00079IMG_00079_BURST20191001102055.jpg,00079,fold_6,train
Larva_Spodoptera_D__00079IMG_00079_BURST20191001102238.jpg,00079,fold_6,train
Larva_Spodoptera_D__00079IMG_00079_BURST20191001102457.jpg,00079,fold_6,train
Larva_Spodoptera_D__00079IMG_00079_BURST20191001102630.jpg,00079,fold_6,train
Larva_Spodoptera_D__00079IMG_00079_BURST20191001102824.jpg,00079,fold_6,train
Larva_Spodoptera_D__00080IMG_00080_BURST20191001101323.jpg,00080,fold_6,train
Larva_Spodoptera_D__00080IMG_00080_BURST20191001101549.jpg,00080,fold_6,train
Larva_Spodoptera_D__00080IMG_00080_BURST20191001102055.jpg,00080,fold_6,train
Larva_Spodoptera_D__00080IMG_00080_BURST20191001102238.jpg,00080,fold_6,train
Larva_Spodoptera_D__00080IMG_00080_BURST20191001102457.jpg,00080,fold_6,train
Larva_Spodoptera_D__00080IMG_00080_BURST20191001102630.jpg,00080,fold_6,train
Larva_Spodoptera_D__00080IMG_00080_BURST20191001102824.jpg,00080,fold_6,train
Larva_Spodoptera_D__00081IMG_00081_BURST20191001101019.jpg,00081,fold_6,train
Larva_Spodoptera_D__00081IMG_00081_BURST20191001101323.jpg,00081,fold_6,train
Larva_Spodoptera_D__00081IMG_00081_BURST20191001101549.jpg,00081,fold_6,train
Larva_Spodoptera_D__00081IMG_00081_BURST20191001102055.jpg,00081,fold_6,train
Larva_Spodoptera_D__00081IMG_00081_BURST20191001102238.jpg,00081,fold_6,train
Larva_Spodoptera_D__00081IMG_00081_BURST20191001102457.jpg,00081,fold_6,train
Larva_Spodoptera_D__00081IMG_00081_BURST20191001102630.jpg,00081,fold_6,train
Larva_Spodoptera_D__00081IMG_00081_BURST20191001102824.jpg,00081,fold_6,train
Larva_Spodoptera_D__00082IMG_00082_BURST20191001101323.jpg,00082,fold_6,train
Larva_Spodoptera_D__00082IMG_00082_BURST20191001101549.jpg,00082,fold_6,train
Larva_Spodoptera_D__00082IMG_00082_BURST20191001102055.jpg,00082,fold_6,train
Larva_Spodoptera_D__00082IMG_00082_BURST20191001102238.jpg,00082,fold_6,train
Larva_Spodoptera_D__00082IMG_00082_BURST20191001102457.jpg,00082,fold_6,train
Larva_Spodoptera_D__00082IMG_00082_BURST20191001102630.jpg,00082,fold_6,train
Larva_Spodoptera_D__00082IMG_00082_BURST20191001102824.jpg,00082,fold_6,train
Larva_Spodoptera_D__00083IMG_00083_BURST20191001101019.jpg,00083,fold_6,train
Larva_Spodoptera_D__00083IMG_00083_BURST20191001101323.jpg,00083,fold_6,train
Larva_Spodoptera_D__00083IMG_00083_BURST20191001101549.jpg,00083,fold_6,train
Larva_Spodoptera_D__00083IMG_00083_BURST20191001102055.jpg,00083,fold_6,train
Larva_Spodoptera_D__00083IMG_00083_BURST20191001102238.jpg,00083,fold_6,train
Larva_Spodoptera_D__00083IMG_00083_BURST20191001102457.jpg,00083,fold_6,train
Larva_Spodoptera_D__00083IMG_00083_BURST20191001102630.jpg,00083,fold_6,train
Larva_Spodoptera_D__00083IMG_00083_BURST20191001102824.jpg,00083,fold_6,train
Larva_Spodoptera_D__00084IMG_00084_BURST20191001101019.jpg,00084,fold_6,train
Larva_Spodoptera_D__00084IMG_00084_BURST20191001101323.jpg,00084,fold_6,train
Larva_Spodoptera_D__00084IMG_00084_BURST20191001101549.jpg,00084,fold_6,train
Larva_Spodoptera_D__00084IMG_00084_BURST20191001102055.jpg,00084,fold_6,train
Larva_Spodoptera_D__00084IMG_00084_BURST20191001102238.jpg,00084,fold_6,train
Larva_Spodoptera_D__00084IMG_00084_BURST20191001102457.jpg,00084,fold_6,train
Larva_Spodoptera_D__00084IMG_00084_BURST20191001102630.jpg,00084,fold_6,train
Larva_Spodoptera_D__00084IMG_00084_BURST20191001102824.jpg,00084,fold_6,train
Larva_Spodoptera_D__00085IMG_00085_BURST20191001101323.jpg,00085,fold_6,train
Larva_Spodoptera_D__00085IMG_00085_BURST20191001101549.jpg,00085,fold_6,train
Larva_Spodoptera_D__00085IMG_00085_BURST20191001102055.jpg,00085,fold_6,train
Larva_Spodoptera_D__00085IMG_00085_BURST20191001102238.jpg,00085,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913112954.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913113132.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913113303.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913113444.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913113633.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913113803.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913113948.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913114142.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913114402.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913114622.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00002IMG_00002_BURST20190913114800.jpg,00002,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913112954.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913113132.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913113303.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913113444.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913113633.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913113803.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913113948.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913114142.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913114402.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913114622.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00003IMG_00003_BURST20190913114800.jpg,00003,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913112954.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913113132.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913113303.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913113444.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913113633.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913113803.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913113948.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913114142.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913114402.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913114622.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00004IMG_00004_BURST20190913114800.jpg,00004,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913112954.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913113132.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913113303.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913113444.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913113633.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913113803.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913113948.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913114142.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913114402.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913114622.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00005IMG_00005_BURST20190913114800.jpg,00005,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913112954.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913113132.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913113303.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913113444.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913113633.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913113803.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913113948.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913114142.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913114402.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913114622.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00006IMG_00006_BURST20190913114800.jpg,00006,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913112954.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913113132.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913113303.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913113444.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913113633.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913113803.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913113948.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913114142.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913114402.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913114622.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00007IMG_00007_BURST20190913114800.jpg,00007,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913112954.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913113132.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913113303.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913113444.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913113633.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913113803.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913113948.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913114142.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913114402.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913114622.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00008IMG_00008_BURST20190913114800.jpg,00008,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913112954.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913113132.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913113303.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913113444.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913113633.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913113803.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913113948.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913114142.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913114402.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913114622.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00009IMG_00009_BURST20190913114800.jpg,00009,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913112954.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913113132.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913113303.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913113444.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913113633.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913113803.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913113948.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913114142.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913114402.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913114622.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00010IMG_00010_BURST20190913114800.jpg,00010,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913112954.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913113132.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913113303.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913113444.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913113633.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913113803.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913113948.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913114142.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913114402.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913114622.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00011IMG_00011_BURST20190913114800.jpg,00011,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913112954.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913113132.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913113303.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913113444.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913113633.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913113803.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913113948.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913114142.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913114402.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00013IMG_00013_BURST20190913114622.jpg,00013,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913112954.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913113132.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913113303.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913113444.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913113633.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913113803.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913113948.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913114142.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913114402.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00015IMG_00015_BURST20190913114622.jpg,00015,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913112954.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913113132.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913113303.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913113444.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913113633.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913113803.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913113948.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913114142.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913114402.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00016IMG_00016_BURST20190913114622.jpg,00016,fold_6,train
Red_Hairy_Catterpillar_C__00017IMG_00017_BURST20190913112954.jpg,00017,fold_6,train
Red_Hairy_Catterpillar_C__00017IMG_00017_BURST20190913113132.jpg,00017,fold_6,train
Red_Hairy_Catterpillar_C__00017IMG_00017_BURST20190913113303.jpg,00017,fold_6,train
Red_Hairy_Catterpillar_C__00017IMG_00017_BURST20190913113444.jpg,00017,fold_6,train
Red_Hairy_Catterpillar_C__00017IMG_00017_BURST20190913113633.jpg,00017,fold_6,train
Red_Hairy_Catterpillar_C__00017IMG_00017_BURST20190913113803.jpg,00017,fold_6,train
Red_Hairy_Catterpillar_C__00017IMG_00017_BURST20190913113948.jpg,00017,fold_6,train
Red_Hairy_Catterpillar_C__00017IMG_00017_BURST20190913114142.jpg,00017,fold_6,train
Red_Hairy_Catterpillar_C__00017IMG_00017_BURST20190913114402.jpg,00017,fold_6,train
